danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.63,0.648,11,-7.4,1,0.162,0.29,6.21e-05,0.126,0.384,168.062,2DkT5CiOSGZUdlVDnvPDP9,182857,4
0.607,0.376,4,-9.954,1,0.453,0.856,0.0,0.285,0.545,102.541,50kpGaPAhYJ3sGmk6vplg0,233720,4
0.664,0.664,1,-7.94,0,0.254,0.243,0.000235,0.304,0.386,104.942,4SDdeq8HUaKPUGiE4WMASH,226909,4
0.727,0.685,7,-6.748,1,0.0594,0.559,0.0,0.384,0.819,119.945,2kP6fOqdSQ5CYqVH5z5844,209960,4
0.886,0.662,7,-8.026,1,0.372,0.0617,0.0,0.0818,0.72,150.031,587Cj6WZ9NTCfYhpmVkGID,217652,4
0.419,0.55,5,-7.2,0,0.0414,0.591,0.0473,0.118,0.157,155.767,6sWtJNUxC5SYEKQ0zFGeNT,188035,4
0.527,0.816,2,-7.985,1,0.0425,0.0106,9.29e-05,0.189,0.408,148.2,2iMBF1Wpy0sreHVLaTVPfQ,230063,4
0.853,0.545,11,-8.583,0,0.119,0.263,4.22e-06,0.0769,0.36,146.058,1uSHDCNSLvIIznJVjc7lpT,200312,4
0.593,0.81,0,-4.389,1,0.0278,0.0424,2.83e-06,0.119,0.67,114.936,3P2aSkjcbUYbcYr13EFE8n,271400,4
0.756,0.557,8,-7.493,1,0.246,0.383,0.0,0.117,0.27,139.942,06YKCirt0RfP49rs6qB9sk,219385,4
0.583,0.227,10,-14.525,1,0.0332,0.936,0.000189,0.105,0.368,84.765,21NmnwPP8SHKyVtjvubGSs,253417,4
0.605,0.519,2,-6.501,0,0.0322,0.372,0.0947,0.0711,0.105,139.99,7zn6VQuPR6aCLPRcZAA89R,232133,4
0.721,0.65,0,-6.95,0,0.136,0.0115,0.000137,0.34,0.391,130.491,7heMX7gyHP0mhTlNgd7Lxd,179658,5
0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,5MnAi6ZF7cE8pAz7wYr9Ta,260537,4
0.741,0.798,3,-5.858,1,0.0412,0.134,3.52e-05,0.309,0.582,101.962,2BBBfthXHr2aVyjDZWW8ds,209412,4
0.688,0.831,8,-4.91,0,0.0311,0.445,0.0,0.115,0.37,108.006,4TBwa15Vggx7kYNLp7H3k4,208889,4
0.531,0.939,0,-2.766,1,0.0574,0.00781,0.0,0.229,0.753,135.084,0pGX4KgirIW7JAHh93rzPU,185467,4
0.506,0.893,2,-3.896,1,0.046,0.000309,0.0,0.118,0.415,146.971,59fQzvSv0wPQorW2Bh0pns,283367,4
0.742,0.858,10,-4.946,1,0.0483,0.0826,0.0,0.364,0.64,95.049,0JcNysfWVWaMS7R6vzGB2k,194742,4
0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,0ct6r3EGTcMLPtrXHDvVjc,176658,4
0.928,0.646,1,-6.675,1,0.211,0.0449,0.0,0.19,0.315,123.061,3VC7KLsQnwLdKHRu7J6XBP,177861,4
0.833,0.831,0,-3.799,1,0.0733,0.0436,0.000346,0.214,0.847,96.024,6I1JuzUGxTAD0kDY65fg1s,225107,4
0.865,0.816,1,-6.177,1,0.291,0.0095,0.033,0.701,0.604,114.085,0m0hW2qbUqxB8h2JEK7T83,131368,4
0.776,0.587,8,-7.004,0,0.0604,0.424,1.04e-06,0.201,0.652,140.029,1uARbfg2RXPtyr6sqVQUif,216917,4
0.656,0.662,1,-1.387,1,0.191,0.149,8e-06,0.16,0.573,189.983,6t94PGXYAuo9GbJEnMpPcW,307435,4
0.725,0.532,2,-10.13,0,0.0596,0.155,0.0243,0.694,0.457,130.019,2tRD3pYRpqqMKT3E6lYYhs,241080,4
0.85,0.984,9,-0.649,1,0.166,0.0872,0.0,0.0535,0.814,100.028,24d3IPklAxzBJB2nuWeSpg,172965,4
0.797,0.63,5,-7.601,1,0.0763,0.136,4.86e-06,0.207,0.761,126.006,1Lq5ApqhIWUXzlryFX2K6J,206212,4
0.663,0.665,10,-9.903,0,0.0897,0.0468,6.77e-05,0.19,0.792,137.961,1h3Z1nMKWFtCoCya0VuU8g,162174,4
0.36,0.465,10,-8.483,1,0.0337,0.421,0.000278,0.109,0.205,169.845,7cE5ehlKJ3L9Ejhzm3udcF,282770,4
0.468,0.335,9,-7.888,1,0.0405,0.86,0.0,0.11,0.239,125.881,4AUASx1KCTQFmpHu7qq6Kr,164757,5
0.858,0.448,7,-12.473,0,0.132,0.246,1.17e-06,0.0917,0.334,99.982,4fUCTv421fKbSRFKuPi6ge,215250,4
0.769,0.926,7,-4.193,1,0.0542,0.104,2.5e-06,0.324,0.955,104.987,6Nmpt6fRu5Yvbfraoe13tx,262000,4
0.671,0.929,7,-4.791,0,0.173,0.0239,0.0,0.271,0.911,156.967,6GrhIYrIfSCobtogJi0KSJ,213248,4
0.633,0.719,6,-4.396,0,0.256,0.0251,0.0,0.0161,0.85,133.192,2o2gdSF4k51YO18WEWY40v,229000,5
0.358,0.275,5,-8.324,0,0.0277,0.704,1.04e-06,0.11,0.117,103.581,0T4t1PywlNmJGcveGH5spB,241763,4
0.476,0.456,7,-7.41,1,0.0316,0.556,0.0,0.104,0.46,84.052,1Ig4pCPanhzXl7C86MmBUc,161133,4
0.58,0.341,2,-7.623,1,0.0268,0.758,1.23e-06,0.163,0.13,114.034,0r7l0cA27fy29MmGU8k1bO,278637,3
0.526,0.647,3,-6.259,1,0.106,0.474,0.0,0.305,0.55,142.28,2kju4JyRnNmiwQYhFrLgKy,237563,4
0.675,0.702,4,-7.971,0,0.0564,0.323,0.000592,0.117,0.534,88.993,5b06F0e1Z6hzFMcMrzcCzL,254008,4
0.676,0.773,11,-4.916,1,0.0676,0.737,0.0,0.848,0.669,112.128,0wshnPflQAjMVaCDIraSWk,172472,4
0.684,0.459,0,-6.673,1,0.0671,0.461,0.0,0.367,0.399,105.975,4D7YplXPhuGSlviqXwBsvU,212500,4
0.772,0.683,7,-2.867,0,0.107,0.0533,0.0,0.0936,0.773,168.04,5s8LepdwU0THzpd0M7nLsa,199813,4
0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,4R8BJggjosTswLxtkw8V7P,309120,4
0.559,0.711,11,-7.186,1,0.0269,0.333,0.00219,0.394,0.769,155.934,7q7XFO9av9VpNJSXKJwJxD,250358,4
0.9,0.66,8,-3.782,1,0.179,0.0238,1.15e-06,0.109,0.584,92.013,49vQclrdXkZXMJnD0VN3qZ,145872,4
0.479,0.0983,2,-11.794,1,0.0408,0.981,0.00692,0.0987,0.243,141.83,3xkGJKpWrn1n6Bk2m84bJP,190718,4
0.671,0.554,7,-7.28,1,0.479,0.643,2.08e-05,0.126,0.24,177.644,0m1zfGk4oYfj4NxBLNheHZ,180990,4
0.804,0.637,11,-3.187,1,0.0542,0.47,0.0,0.969,0.732,113.979,1G60NjxeOS7veR1EXuKPaW,175205,4
0.721,0.786,7,-6.637,1,0.0703,0.0348,0.00297,0.652,0.255,105.041,7yosVOH7pRWrKANBDbsBqI,224400,4
0.828,0.599,11,-1.624,1,0.149,0.381,0.0,0.0775,0.478,86.533,3Hb9kUdm4yf839Fle4RIdT,171692,5
0.447,0.611,0,-6.764,1,0.075,0.105,5.27e-06,0.165,0.727,94.966,67b1URIgKY6PynbTWYRava,229335,4
0.712,0.515,10,-6.004,0,0.0857,0.234,0.0,0.205,0.563,160.0,2Jh3UqxnHJMyzMzku4uOtE,201920,4
0.845,0.509,7,-7.294,1,0.102,0.224,0.0,0.171,0.282,123.067,2pu5rVWy3zPlgypJzL3Mlw,202053,4
0.889,0.602,11,-9.513,0,0.108,0.0858,0.0,0.0935,0.849,115.055,1YC7llsHtz0ScDtiLEVHZG,271043,4
0.621,0.868,2,-6.177,1,0.0546,0.0284,0.00327,0.119,0.397,89.995,2jvEVd7DJ5twraKqOzcFov,240733,4
0.812,0.681,11,-6.869,0,0.177,0.0978,1.07e-06,0.126,0.451,96.516,4Egu7kAjEmygXrtX2n7AIV,167975,4
0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,5p7ujcrUXASCNwRaWNHR1C,201661,4
0.755,0.38,4,-7.201,0,0.0692,0.8,0.0,0.0849,0.351,122.077,68EvuZMyDXzjhYvZcDeyue,213689,4
0.804,0.498,8,-7.387,0,0.0571,0.339,0.000236,0.18,0.704,105.008,5XkyZyKMdFungjDb9cUKc3,205020,4
0.665,0.276,7,-11.053,1,0.026,0.788,0.0,0.099,0.299,130.07,4qgIQcskrvj6nlypTvBm5k,325947,4
0.712,0.833,0,-4.101,1,0.0618,0.0155,0.0,0.273,0.326,104.879,3JAuTxQUTSjoV1XsYngT0P,233749,4
0.63,0.729,6,-4.93,1,0.0287,0.123,8e-06,0.0786,0.44,127.919,0zHZSO80CTxNtvtRhveHRJ,234737,4
0.653,0.823,11,-4.912,0,0.0482,0.103,1.91e-06,0.212,0.519,108.943,14b5S9m1tvXKEiSWAdw62r,180048,4
0.766,0.704,1,-7.033,0,0.369,0.164,0.0,0.279,0.391,90.096,3POlEVXEcgESvsj98UomZb,218719,4
0.799,0.69,7,-7.252,1,0.1,0.282,0.001,0.143,0.682,106.034,0GmiGIxXDNrePrHBpijYDp,352442,4
0.553,0.484,9,-8.12,1,0.0326,0.807,8.51e-05,0.114,0.196,135.866,76rs0Apd4Ct5LwJm8pB6r1,268329,4
0.781,0.814,11,-3.315,0,0.0648,0.0586,0.0,0.118,0.782,92.037,1OBb2wZMXKNmtdyyejLIyL,207600,4
0.864,0.831,5,-7.951,0,0.0558,0.0687,0.0,0.145,0.852,129.993,5yJkVWNDz5sWCHKskwJphc,187060,4
0.815,0.48,8,-10.223,0,0.427,0.184,2.96e-06,0.261,0.699,75.123,4hh5je6eEPcGE1hqn4Na8u,260000,4
0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,0tJCo71s7HT9Mu5Z4juuLw,219520,4
0.853,0.818,11,-3.6,1,0.0922,0.186,0.000255,0.18,0.546,149.839,0bCPJsVGDxPYwQMDZMi4NW,225694,4
0.729,0.845,5,-5.406,0,0.253,0.0763,4.19e-06,0.142,0.346,136.137,0LXpT9DgUjjWHaFLKKlnJ5,210000,4
0.71,0.543,6,-9.724,1,0.172,0.01,0.0,0.152,0.315,92.113,6gR20bwZSjSEeXrCMBEOsy,188152,4
0.474,0.452,1,-7.958,0,0.0304,0.589,2.86e-05,0.1,0.254,143.709,4oUdKVvn9QpGfYOHfErtLz,230080,4
0.745,0.456,8,-9.482,1,0.0874,0.44,0.0,0.072,0.124,94.032,5n9NAd0Y5OUeOGU0nVtLua,314367,4
0.56,0.382,0,-10.164,1,0.0262,0.349,0.000369,0.357,0.16,125.038,3qEkvzfkCjtTInMdywOu1p,324480,4
0.544,0.301,0,-7.6,1,0.0265,0.874,0.0,0.197,0.251,135.699,648Hbyb56YTzT8bBEp6wMp,229632,4
0.69,0.726,1,-3.352,0,0.0535,0.102,0.0,0.0755,0.526,108.03,5ai9JSCJ6HE9ClW9CjFWcw,197387,4
0.765,0.339,8,-8.965,1,0.0365,0.278,0.0,0.131,0.864,123.95,1l77YWrGUp3qX3NS1rz7lq,202560,4
0.933,0.639,10,-4.967,0,0.163,0.005,4.48e-06,0.0603,0.336,98.024,12upFOLFbpQ5nTENWm2Glj,153916,4
0.767,0.819,0,-5.114,1,0.105,0.136,0.0,0.165,0.799,133.997,6Lc0La3OwOmAouQjbID4uX,174147,4
0.561,0.464,1,-7.299,1,0.028,0.712,0.0,0.0942,0.373,135.014,2WBVjfhKzYXc6fhdpT0TtC,240889,4
0.624,0.628,7,-9.846,1,0.0303,0.434,0.0,0.179,0.783,108.102,2LGL71GENQR0oC9jMwTTZY,225493,4
0.591,0.672,5,-3.515,1,0.0375,0.622,0.0,0.112,0.267,139.939,29csiYMOfBmLmGwxmISrMy,265307,4
0.753,0.688,8,-8.559,0,0.118,0.0796,0.000228,0.295,0.656,126.013,6fqpjZZJwPMUOyPWQAOmW4,183619,4
0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,1VGzxJnVQND7Cg5H5wGj14,174358,4
0.518,0.761,7,-3.905,1,0.0302,0.0846,0.0,0.148,0.282,155.981,00mBzIWv5gHOYxwuEJXjOG,285138,4
0.648,0.906,8,-3.134,0,0.101,0.0807,0.0,0.123,0.836,86.985,67aaf3NeORgCeiZl1ITNXP,175988,4
0.667,0.741,2,-6.99,1,0.132,0.118,0.0,0.294,0.367,98.026,2ijMtHHR50h8M951kZvYkR,201253,4
0.656,0.458,4,-10.046,0,0.0498,0.552,3.09e-06,0.108,0.119,120.166,5yajKfT7VMwIPybdW13xQI,191792,4
0.814,0.574,11,-7.869,1,0.334,0.173,0.0,0.152,0.392,157.944,7oVavZggN8EK3zxBBxpur8,241519,4
0.787,0.705,0,-7.582,1,0.0695,0.137,1.06e-06,0.108,0.499,81.998,5mj8WVFcKdGA8p9HWGTSLc,188654,4
0.774,0.848,2,-2.712,1,0.0392,0.0299,0.00932,0.0491,0.607,100.027,6YmRRCqSd6n4Qd3ziRfPSc,211674,4
0.626,0.465,2,-8.399,1,0.0321,0.837,0.0,0.0993,0.204,132.936,4F58voptx3uo1bNiJ6i1P9,247975,4
0.618,0.495,3,-9.237,1,0.228,0.639,0.0,0.17,0.466,77.528,1FIgFc6wUm2BQ1yrdFuUcs,135054,4
0.579,0.792,8,-3.193,1,0.221,0.088,0.0,0.192,0.77,208.092,5DKSECM4neAXyARdf1NFy4,215192,4
0.636,0.578,2,-6.977,1,0.1,0.579,0.0,0.108,0.437,114.845,6MxgibF1X6qeUl9CzGXmIv,250368,4
0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.054,6cARnc9YVlBNigjNSX63pp,184433,4
0.697,0.601,1,-5.135,1,0.0561,0.0142,0.000109,0.119,0.129,159.997,2BWgbtmdXFS5t3XIv1fSZR,175793,4
0.89,0.662,0,-5.462,1,0.199,0.0418,0.0258,0.0594,0.837,129.988,7nPTjuVySLIUlgKrzTIFdb,166353,4
0.41,0.138,6,-9.249,1,0.0448,0.932,1.86e-06,0.0652,0.131,167.427,3cWI6Hj9LQ0MfMuhw9uSMc,225853,1
0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,1rgnBhdG2JDFTbYkYRZAku,209755,4
0.806,0.732,1,-5.277,1,0.0617,0.0224,5.7e-05,0.134,0.924,132.937,76QT6aZtqoqT2AociOMJQz,246840,4
0.863,0.574,1,-8.45,1,0.197,0.206,0.0,0.0661,0.395,101.991,7xLuitKqUvy1854AiGaLY0,136483,4
0.53,0.763,3,-9.222,0,0.246,0.28,0.0,0.145,0.677,159.974,5b996s2w3DKgAaJ8KKtTjX,150148,4
0.671,0.709,11,-9.434,0,0.84,0.763,0.0,0.233,0.539,143.78,35poFvLMiXHPZsItZ0HiHZ,197083,4
0.6,0.911,8,-4.634,1,0.0768,0.0863,0.0,0.435,0.68,92.001,30SOtlJHIX1zGt3Nch0TYr,231231,4
0.593,0.627,4,-7.553,1,0.024,0.213,0.00471,0.109,0.701,85.983,4URCEQmgwuwaHiySIqGmIa,250999,4
0.827,0.516,6,-6.032,0,0.17,0.299,0.0,0.121,0.913,100.005,6NG3qmX9J2mM665OM03ZxS,225000,4
0.705,0.789,2,-4.073,1,0.0616,0.12,0.0,0.0809,0.637,97.006,6I3ZRRax89Im1a5RueF5SY,175263,4
0.523,0.303,7,-8.443,1,0.0272,0.833,0.0,0.122,0.537,141.88,6Tz17TldJdeZDH5xHhEA5z,283520,4
0.704,0.854,6,-5.467,0,0.0552,0.00516,0.0,0.142,0.776,150.047,5QiLwS9yJ6rUEUGVdsUJyx,211200,4
0.644,0.788,0,-5.374,1,0.0311,0.167,0.0,0.414,0.396,123.975,7yRrAsBprcsSDtiENWVQds,210093,4
0.491,0.738,11,-2.664,0,0.0516,0.278,0.0,0.0935,0.518,170.102,1SKoHXqVNiibNnr3Otg5LU,208235,3
0.527,0.752,8,-6.006,0,0.28,0.423,0.0,0.181,0.542,174.114,6FMelWDNGnYBva29R4d0tq,195227,4
0.669,0.698,11,-4.613,1,0.091,0.571,0.0,0.102,0.286,80.003,3PkOwdI6mZKr63PSoKwotv,175500,4
0.405,0.846,4,-6.207,0,0.285,0.0601,0.0,0.239,0.232,105.091,3Eemi4XR3hqNP4JnIV35Ca,151286,1
0.665,0.68,2,-4.899,1,0.29,0.112,0.0,0.096,0.69,91.67,1Bdptrvb7nQkq8kCw3siE9,150787,4
0.789,0.657,1,-5.941,1,0.278,0.0428,0.0,0.093,0.555,137.079,4smLSyGtyNJLPb9J1Iuwsb,157274,4
0.756,0.741,5,-4.813,0,0.0257,0.0846,0.0,0.0759,0.762,112.911,6qgMr9LacgnihY9IdYriMP,174667,4
0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.567,108.014,4cFwhwH5ydnHgB0Tv3lZsm,191089,4
0.569,0.616,0,-7.169,1,0.0341,0.322,0.0,0.112,0.398,104.902,7xty20N3DMTVOVtDIS2Jov,236283,4
0.782,0.674,6,-4.924,0,0.0335,0.533,0.00159,0.065,0.876,132.006,6iM9PebIqd6fiUlcxm4Fkp,188440,4
0.65,0.425,9,-7.816,1,0.0266,0.834,0.0,0.12,0.403,75.988,1eId3TVzGrwv73YAWAVQMX,237733,4
0.789,0.61,1,-6.427,1,0.238,0.306,0.0,0.171,0.478,136.091,3O4ZBGHzCAOeH9wavrhK23,159180,4
0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,7vRriwrloYVaoAe3a9wJHe,251034,4
0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,5PYQUBXc7NYeI1obMKSJK0,223523,4
0.635,0.376,9,-6.1,1,0.0457,0.0104,0.0,0.109,0.28,124.57,2IMODbij0lZ5CuAjZi0IDE,326000,4
0.782,0.793,1,-5.895,1,0.274,0.136,0.0,0.619,0.438,130.04,0JlZqiWJ3zjIUA75MTpiWK,149014,4
0.686,0.731,6,-6.765,1,0.0428,0.281,0.0219,0.0964,0.433,94.008,0Iu5xWN9wtWHp5daIj0Mjb,234894,4
0.729,0.727,6,-7.406,1,0.206,0.108,1.51e-05,0.148,0.847,95.995,6gsCuOHqoaJrMH9HQxxgJK,179369,4
0.71,0.782,8,-6.703,0,0.0466,0.118,1.92e-06,0.106,0.216,139.932,4Am7XgKpt84IDRCv3PyXW8,171080,4
0.813,0.57,1,-7.709,1,0.139,0.39,0.0,0.0987,0.215,139.996,3CgZi8DMUftJHK6WL2gKc1,203546,4
0.702,0.669,5,-5.103,1,0.368,0.284,0.0,0.33,0.638,169.914,54FoR5osiOJtVae7SCdSnq,229947,4
0.723,0.725,4,-4.498,0,0.104,0.00507,0.0,0.525,0.962,72.473,5FfZ40feVmKy7AAcVMTgaG,181467,4
0.495,0.654,3,-6.639,0,0.0679,0.713,0.0,0.165,0.35,123.896,1UWacd8x8tPPwmrPB1MoBI,269032,4
0.836,0.621,1,-4.685,0,0.0892,0.387,9.16e-05,0.104,0.762,101.995,2cytBOLpwFRX7J9URCrFIe,240082,4
0.82,0.734,5,-5.724,0,0.137,0.292,0.0,0.341,0.474,101.048,3ld409h4DdrdPJzEdeU1WS,206053,4
0.757,0.509,1,-8.336,0,0.252,0.433,0.000179,0.204,0.492,136.842,0ICY4TtDdjDd0kSR3vv148,164709,4
0.638,0.846,11,-4.156,0,0.227,0.388,0.0,0.31,0.587,154.111,4TDrft5flxEWrGZUkeAivW,281774,4
0.563,0.769,5,-6.504,1,0.0362,0.0143,0.0,0.0582,0.468,157.116,2UahjeHfrDFq39DWPHvvyN,223997,4
0.539,0.704,0,-4.842,1,0.0287,0.108,0.0,0.114,0.462,145.005,3avA1Hqi2OP0Y1ebYK7fAn,329213,4
0.37,0.822,2,-5.785,1,0.0332,0.313,0.331,0.116,0.56,175.991,0zEb36zrMAhdM851DxG1Oy,319750,4
0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,6De0lHrwBfPfrhorm9q1Xl,205715,4
0.785,0.874,6,-3.558,0,0.0429,0.101,8.71e-06,0.042,0.933,126.014,0jPloz3ESqCi0Hevisdki8,176600,4
0.673,0.558,9,-9.163,0,0.0632,0.0568,0.0,0.675,0.459,79.982,1HURVedroTlzswJbtfbVEh,186000,4
0.647,0.787,1,-4.767,1,0.0413,0.307,0.0,0.532,0.535,128.121,1nVIlX3h3Ds9bH6JMQopIU,179722,4
0.602,0.832,8,-5.648,0,0.0462,0.178,0.0,0.0807,0.543,137.959,2lvZlCIDkDHWc2Q9Y51GUJ,210435,4
0.856,0.722,7,-9.609,0,0.184,0.168,0.0,0.11,0.605,119.976,0KwIkCK61jZod0JiLkMfd3,236131,4
0.633,0.541,0,-8.201,1,0.0312,0.00115,0.000398,0.0752,0.406,145.964,5mUiad5pDU1wFvIbtKgJKB,232520,4
0.708,0.639,5,-4.173,1,0.0648,0.515,0.0,0.102,0.293,89.994,2Pb9edPBz4ei2SSuXygf1c,166000,4
0.695,0.898,2,-1.635,0,0.0907,0.0785,1.97e-05,0.21,0.55,126.046,5BqUbKq9rCMrCkRtAiz8XA,160476,4
0.463,0.646,3,-7.196,0,0.0407,0.00554,7.06e-06,0.102,0.271,156.105,4b2wp2tbxlM1FkGHwHC69F,216431,4
0.792,0.811,2,-6.162,1,0.0317,0.079,9.79e-05,0.0982,0.96,120.026,0KO1f2y6aO5ouVwWZ8Uauw,184104,4
0.907,0.72,7,-5.089,1,0.248,0.115,5.19e-06,0.0668,0.707,142.03,0TJxxb5DmfwwAJndnAuzEn,273951,4
0.796,0.978,5,-1.266,0,0.0955,0.289,0.00254,0.346,0.8,129.999,790uNrqzKWCvj8rR1QXNpU,212741,4
0.729,0.545,0,-7.818,1,0.0316,0.0174,0.000274,0.369,0.514,103.012,09oZ9eXQ2fo6YDrPzJqAoP,177067,4
0.861,0.516,7,-9.174,0,0.45,0.245,0.000121,0.107,0.278,128.094,1AgqELuodwiIUbJhXM74Jx,262500,4
0.613,0.549,7,-6.746,0,0.386,0.124,0.0,0.468,0.0793,94.027,6dtDzWzfREiF37jPhcfja5,272188,4
0.618,0.778,8,-4.332,0,0.226,0.424,0.0,0.0793,0.786,195.872,3eCKzIrdswhrI82p3aYyDm,112427,4
0.614,0.867,1,-4.374,1,0.0681,0.112,0.0,0.131,0.582,99.932,3tvBgXALSaLHL8j4vYM3dM,186394,4
0.743,0.758,8,-6.339,1,0.0551,0.00487,9.97e-06,0.121,0.357,110.034,0UuA3sgP6Qftl7nzfnOFoa,186000,4
0.782,0.503,0,-9.021,1,0.0361,0.224,0.00415,0.108,0.398,129.991,6Pz3imzX60qtq37qmbiCAL,265827,4
0.675,0.701,10,-6.099,1,0.0405,0.0526,0.000461,0.142,0.328,100.028,7DdwITgxQe8MST37qt4t2q,189750,4
0.46,0.8,1,-3.584,1,0.05,0.289,6.16e-06,0.121,0.553,102.46,4NSW0Km5ZG60L8FthUebPJ,220396,4
0.538,0.651,10,-5.805,1,0.0336,0.801,0.0,0.948,0.544,148.03,5MMrkwK6AgNAsgHVdC7daZ,201378,4
0.551,0.403,4,-8.391,1,0.0307,0.237,0.0,0.165,0.162,136.02,2IfSPLPDW6RGosdB5huwAA,258866,4
0.631,0.507,5,-7.872,1,0.0263,0.455,1.74e-05,0.096,0.378,140.109,7bkAr4WNoTuSjpuh1NRQjm,326910,4
0.522,0.496,4,-6.386,1,0.0309,0.749,0.0,0.15,0.297,137.947,7mkgfcip1n2inHYT0zCj03,272000,4
0.391,0.808,8,-6.209,0,0.0892,0.0759,0.0,0.149,0.737,100.304,7BHPGtpuuWWsvE7cCaMuEU,203507,4
0.618,0.712,2,-6.316,1,0.048,0.158,0.0,0.158,0.265,127.949,5e0CF6LhfPARWyiu4eFohr,292500,4
0.789,0.365,11,-13.54,0,0.449,0.139,0.0,0.181,0.874,153.907,5DrBaUdLV4pETrxaqp2igh,179658,4
0.635,0.694,1,-3.549,1,0.159,0.0596,0.0,0.141,0.398,85.809,5zXK1z8U96zU3tZlFFXYdH,270131,4
0.521,0.895,7,-5.242,1,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,2bPGTMB5sFfFYQ2YvSmup0,322340,4
0.744,0.447,10,-10.534,0,0.2,0.648,0.0,0.727,0.405,125.962,5MWfEt9vIVNXuR8nsfATZl,175360,4
0.525,0.63,7,-9.245,1,0.0297,0.485,1.83e-05,0.0827,0.535,156.164,496pB9sYK4rEMnI4wlozDP,203253,4
0.396,0.413,7,-11.566,1,0.0334,0.0877,2.95e-05,0.124,0.108,136.818,2RgD3eO4IIGF16rR8Ch8OV,282442,4
0.307,0.234,11,-13.009,1,0.0321,0.828,9.87e-05,0.0959,0.335,186.402,2AfIH7lNuwcbKBBfZH3ks5,334053,4
0.572,0.733,4,-6.496,0,0.0519,0.102,0.0,0.291,0.45,103.895,0SIE2x9fMlZMUaMtYbMD7g,221538,4
0.504,0.0924,9,-20.915,1,0.112,0.903,0.0,0.109,0.345,147.141,0OGwGIp2WLU3jOC2xRq3id,191702,3
0.779,0.373,2,-7.968,1,0.0372,0.226,6.41e-06,0.0978,0.499,119.946,4RNzKQEzmlvVHca4t6Txkj,281400,4
0.66,0.535,10,-9.295,0,0.17,0.548,1.24e-05,0.109,0.4,165.883,1bpjCGto1wM6A8UOmX32o4,161147,4
0.471,0.648,3,-3.968,1,0.0342,0.63,0.0,0.122,0.239,135.053,190kU2WKyIzx9XaBjfWRPk,287000,4
0.703,0.439,2,-9.358,1,0.266,0.67,2.43e-05,0.0771,0.333,80.892,4I6E6Tku36NOmDNL7LcIw9,197013,4
0.751,0.501,5,-12.151,1,0.0552,0.234,0.112,0.0467,0.902,167.058,4o6BgsqLIBViaGVbx5rbRk,190627,4
0.654,0.813,11,-6.222,1,0.318,0.0729,0.0,0.126,0.745,74.971,0TgWgW2UYFctTDdN4GC6B7,157770,4
0.862,0.438,0,-9.913,1,0.0549,0.349,5.66e-05,0.258,0.617,124.048,11fNDI9zpdGxKck8hUYX1y,142292,4
0.67,0.641,6,-7.198,0,0.0285,0.223,2.42e-05,0.141,0.891,129.016,7MOX3ibncypw3xGb4HZVFA,223267,4
0.682,0.562,2,-5.844,1,0.0292,0.335,4.87e-06,0.133,0.643,115.998,52AWJPKuELTY9TjwHzXuhl,240022,4
0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,5itOtNx0WxtJmi1TQ3RuRd,229184,4
0.523,0.768,0,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,2si0ZNx4yRbggTvrIom8A2,236240,4
0.907,0.541,7,-9.445,1,0.166,0.533,2.1e-05,0.139,0.381,103.016,2eGPPxqTf4IxXZJ0opXNOy,173301,4
0.75,0.797,1,-4.559,0,0.0371,0.36,0.0,0.094,0.555,99.927,6w9vAeYmW3Ib1Wa5gzVuWc,200620,4
0.879,0.578,1,-7.53,0,0.146,0.0649,0.0,0.166,0.815,105.036,7KOad55BDg7FPZB9aLhvp4,204758,4
0.826,0.76,11,-6.382,0,0.117,0.392,0.0,0.132,0.813,99.974,6YHnhfw8yMCx4vZvsgem3D,216285,4
0.726,0.565,1,-5.403,0,0.25,0.671,0.0,0.0924,0.672,145.014,0rtEVCxKghJyfR3WIdYR94,163333,4
0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,1kBbgxAUc4HQv7cgIayIDH,131280,4
0.643,0.714,2,-4.263,0,0.0426,0.017,0.0,0.0487,0.372,90.991,4s2QheDmwez4q3AhCyaGWc,183626,4
